1158,இனிமேல் சாருமதி,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2002
1159,ஈரம் தேடும் வேர்கள் ,ராஜேஷ் குமார்,,
1160,உயிர் திருடர்கள் ,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2002
1161,உன்னைவிட்டால் யாருமில்லை ,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2009
1162,உன்னைவிட்டால் யாருமில்லை ,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2009
1163,ஊமத்தம் பூக்கள் ,ராஜேஷ் குமார்,,
1164,எட்டு வண்ண வானவில்,ராஜேஷ் குமார்,பழனி நிலையம்,2004
1165,ஒரு துய்மையான  குற்றம்,ராஜேஷ் குமார்,பாரதி பதிப்பகம்,2001
1166,ஒருநாள் ஒரு கனவு,ராஜேஷ் குமார்,பழனி நிலையம்,2005
1167,ஒன்றும் ஒன்றும் மூன்று,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2000
1168,கண்ணிலே நீர் எதற்கு...,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2003
1169,கண்ணெல்லாம் உன்னோடுதான்,ராஜேஷ் குமார்,,
1170,கருப்பு வானவில்,ராஜேஷ் குமார்,பாரதி நிலையம்,1998
1171,கருப்பு வானவில்,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2008
1172,காகிதப் பூ தேன் ,ராஜேஷ் குமார்,,
1173,காதல் தேசத்திற்கு ஒரு விசா,ராஜேஷ் குமார்,,
1174,காற்றின் நிறம் கருப்பு ,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2006
1175,கூடவே ஒரு நிழல் ,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2008
1176,"கொஞ்சம் மேகம், கொஞ்சம் நிலவு",ராஜேஷ் குமார்,அருணோதயம் பதிப்பகம்,2001
1177,சத்தமில்லாத சமுத்திரம் ,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2002
1178,சிகப்பு தாஜ்மஹால்,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2003
1179,சிவப்பு வானவில் ,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2006
1180,டைனமைட் ,ராஜேஷ் குமார்,பாரதி பதிப்பகம்,2002
1181,தனித்திரு விழித்திரு,ராஜேஷ் குமார்,விசாலம் பதிப்பகம்,2006
1182,தூங்காத கண் ஒன்று ,ராஜேஷ் குமார்,விசாலம் பதிப்பகம்,2004
1183,தென்றல் வரும் ஜன்னல்,ராஜேஷ் குமார்,ஸ்ரீ செல்வ நிலையம்,2001
1184,நான் நானேதான்,ராஜேஷ் குமார்,,
1185,நிறங்கள் இறந்தன ...,ராஜேஷ் குமார்,பழனி நிலையம்,2002
1186,நீ எங்கே என் அன்பே,ராஜேஷ் குமார்,அருணோதயம் பதிப்பகம்,2007
1187,நீல நிற நிழல்கள் ,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2009
1188,நெஞ்செல்லாம் நெருஞ்சி முள் ,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2006
1189,பகடை காய்கள்,ராஜேஷ் குமார்,அறிவு நிலையம்,2007
1190,பம்பாய்க்கு பத்தாவது மைலில் ,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2000
1191,பிரியாதே பிரியா ,ராஜேஷ் குமார்,ஸ்ரீ செல்வ நிலையம்,2004
1192,பிப்ரவரி - 30,ராஜேஷ் குமார்,,
1193,பெண்ணே அனிதா,ராஜேஷ் குமார்,தமிழன் நிலையம்,2007
1194,பௌர்ணமி அலைகள் ,ராஜேஷ் குமார்,அருணோதயம் பதிப்பகம்,2004
1195,மற்றவை நள்ளிரவு,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2009
1196,மாண்டவன் கட்டளை ,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2002
1197,மின்சார நிலா ,ராஜேஷ் குமார்,அறிவு நிலையம்,2001
1198,முதல் பகல் ,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2005
1199,முதல் பகல் ,ராஜேஷ் குமார்,பூம்புகார் பதிப்பகம்,2005
1200,முள் நிலவு,ராஜேஷ் குமார்,பாரதி பதிப்பகம்,2000
